021222  2+ 1+ 1o 2o  3+ 2+ 3+ 3-   18+     10 0.6
021223  3+ 3o 4o 4+  4o 3o 4o 4o   30- D3  24 1.1
021224  4- 1o 3- 3o  5- 4+ 4- 3o   26o D5  20 1.0
021225  3o 3- 3- 2o  3+ 2+ 3+ 2-   21o     12 0.7
021226  2- 2- 2- 3o  3+ 3+ 3o 5-   22+     15 0.9
021227  5- 6o 5- 4+  4+ 4+ 4- 3+   35+ D1  37 1.4
021228  3+ 4- 4+ 4o  3o 3+ 3- 2+   27-     19 1.0
021229  3o 2o 2+ 3-  2+ 4- 3o 3-   22-     13 0.7
021230  3+ 2- 3- 2o  3- 2+ 3o 2+   20o     11 0.6
021231  3+ 2+ 2- 2o  2- 1- 0+ 1+   13+ Q9A  7 0.4
030101  1o 2+ 3- 1+  2o 1+ 2- 2+   15-      7 0.4
030102  2+ 1o 1o 2-  2- 2- 2- 2-   13- Q6   6 0.3
030103  3- 1- 2o 2-  3- 5o 4o 4+   23o     18 1.0
030104  5- 4+ 2+ 2o  2+ 2+ 3o 3-   24-     16 0.9
030105  2- 2- 2- 1+  2o 2o 2o 3-   15o Q0A  7 0.4
030106  1- 1- 1- 0+  1- 1+ 1+ 2+    8o Q3   4 0.1
030107  1+ 2- 1+ 2-  1- 1+ 3- 2-   12+ Q5   6 0.3
030108  2o 1- 2o 1-  1- 1o 1- 0+    8o Q2   4 0.1
030109  0o 0o 0o 0o  0+ 1o 2+ 2-    5+ Q1   3 0.0
030110  2+ 2+ 1+ 2o  3- 3- 3o 4o   20+     12 0.7
030111  4- 3+ 1- 1-  1o 1+ 2o 3o   16-     10 0.5
030112  2+ 2+ 3- 2-  2o 2o 2+ 1+   17-      8 0.4
030113  3o 2o 1+ 2-  1- 1o 1o 3-   13+ Q9A  7 0.4
030114  3+ 3o 2+ 2+  2o 2- 1- 1+   17-      9 0.5
030115  3- 2- 1o 2o  2+ 2- 1o 1+   14- Q7A  7 0.3
030116  2- 0+ 1o 2-  2+ 1- 1+ 1o   10o Q4   5 0.2
030117  1o 2o 2- 2+  3- 2o 1o 1o   14- Q8A  7 0.3
030118  2o 2+ 3- 3-  4- 2+ 3- 3-   21o     12 0.7
030119  2+ 2+ 3+ 4-  3+ 4o 4- 3+   26o     18 1.0
030120  5- 5- 2+ 2+  3- 3o 3o 3-   25+     19 1.0
030121  4- 4- 4- 3+  3+ 3o 3- 3+   27-     18 1.0
030122  4- 3o 3- 2+  3- 3+ 3+ 5o   26o D5* 19 1.0
030123  5+ 4+ 1+ 2+  3+ 3o 3- 3o   25+ D4  20 1.0
030124  4- 2+ 2+ 3o  3o 4- 4- 4o   26-     18 1.0
030125  4- 5- 6- 4+  4o 3+ 2+ 3-   31- D1  28 1.2
030126  5- 4- 4- 3+  3+ 2+ 3- 3+   27o D3  20 1.0
030127  3+ 3o 1- 0o  1- 3o 2- 4-   16o     10 0.6
030128  4- 4+ 3- 2+  2- 1+ 2o 2+   20+     13 0.7
030129  1+ 2- 2o 3-  3+ 4o 4o 4o   23o     16 0.9
030130  5o 3+ 4o 4-  4- 5- 4- 1+   29+ D2  25 1.2
030131  4- 3o 3+ 5-  3+ 3o 2- 2-   24+     17 0.9
030201  3o 2o 1- 1-  1+ 3- 5- 4+   19+     14 0.8
030202  6- 5o 5+ 5o  5- 6- 5+ 5-   41+ D1  52 1.6
030203  5o 3o 3- 3o  3+ 4- 4o 4-   28+ D4  22 1.1
030204  4o 5o 6- 5-  2+ 3o 4- 4-   32o D2  31 1.3
030205  4- 3- 2+ 3-  4- 4- 2- 2+   23-     14 0.8
030206  2o 2- 3o 3+  4- 3o 3+ 3o   23o     14 0.8
030207  3+ 3o 2+ 2+  3+ 2+ 3o 2+   22o Q9A 13 0.7
030208  3+ 3+ 3o 3o  3o 3- 3- 4-   25-     16 0.9
030209  4o 3- 3+ 2+  3+ 4+ 3+ 3+   27-     19 1.0
030210  4- 4o 4o 2+  2o 1+ 2+ 4-   23+     16 0.9
030211  4o 3- 3o 2o  1+ 2- 1+ 1+   17+ Q4A 10 0.6
030212  1+ 2+ 2- 3o  2+ 4- 3+ 3+   21o Q8A 13 0.7
030213  2o 2- 1o 2-  1o 0+ 1o 4-   12+ Q3A  7 0.3
030214  4+ 4- 2o 3o  4- 3+ 3+ 4-   27o     20 1.0
030215  4o 4+ 3- 4o  4o 4+ 3- 3-   29- D5  23 1.1
030216  3- 3o 3+ 3o  3+ 3+ 3o 4o   26-     17 0.9
030217  3+ 2+ 3- 3+  3- 2+ 2- 3-   21o Q7A 12 0.7
030218  2+ 5+ 4o 3+  3o 2+ 2+ 4o   27-     21 1.1
030219  2+ 3- 2o 2o  3+ 3o 2+ 4o   22- Q0A 13 0.7
030220  2+ 3+ 3+ 4-  3o 3o 4o 3o   26-     17 0.9
030221  2o 3+ 3o 3-  1+ 4- 3+ 3-   22o     14 0.8
030222  2o 3o 2o 3-  3+ 3+ 2- 2o   20o Q6A 11 0.6
030223  3o 3- 2o 2o  3+ 2+ 2+ 2+   20o Q5A 11 0.6
030224  2- 1- 1- 2o  2o 2- 2- 2o   12+ Q2   6 0.3
030225  2o 1- 1+ 2-  2- 1o 1- 1-   10- Q1   5 0.2
030226  1- 2+ 4- 3+  3o 2+ 3- 4+   22+     15 0.8
030227  5o 5- 3+ 3+  4+ 4o 4- 4+   33- D3  30 1.3
030228  3+ 1o 3- 4-  3o 4- 3o 4+   25-     18 1.0
030301  4+ 2o 2- 3+  3+ 3- 3- 3-   23-     15 0.8
030302  2o 3- 2o 3-  3- 2o 3+ 3o   20+     11 0.6
030303  3+ 1+ 2o 2o  3o 4o 5+ 5+   26+     24 1.2
030304  5o 5- 5- 5-  4+ 4o 3+ 4o   35-     34 1.3
030305  3+ 3- 3- 3+  3+ 4o 3+ 4o   27-     19 1.0
030306  4+ 4- 4- 4-  4o 5- 3+ 4+   32-     27 1.2
030307  4o 3+ 3+ 3+  2+ 1+ 3- 3o   23+     15 0.9
030308  1+ 1+ 1+ 1+  2+ 3+ 3- 2+   16o      8 0.5
030309  2+ 3+ 3o 1+  2- 2- 2+ 4-   19+     11 0.6
030310  2- 3+ 3- 3-  3o 4- 3o 4o   24o     16 0.9
030311  3+ 3- 3o 2+  2+ 4- 2- 1o   20o     12 0.7
030312  2+ 2- 2o 2o  2o 1+ 2- 3+   16+      8 0.4
030313  4o 3+ 3- 3-  4- 1+ 2- 2-   21o     14 0.8
030314  2o 2+ 4- 4-  5+ 3- 4+ 4-   28-     23 1.1
030315  5o 4o 4- 3+  4- 4+ 3+ 4-   31o     26 1.2
030316  3o 3o 2+ 4o  4+ 4+ 6o 5-   32-     31 1.3
030317  3o 5- 5o 4-  5+ 5- 5o 6-   37o D1  42 1.5
030318  5- 5- 5- 5-  5- 2+ 2+ 3-   31-     28 1.2
030319  3+ 4o 3o 2-  2+ 2+ 2+ 2o   21o Q9A 12 0.7
030320  1o 3- 3+ 4-  4+ 5- 4+ 5-   29-     25 1.2
030321  4+ 5- 4o 5o  3+ 2o 4- 5o   32o     30 1.3
030322  4- 4- 4o 3o  2o 1+ 2+ 4-   24-     16 0.9
030323  4- 3- 4- 5o  3o 3o 4o 3o   28o     22 1.1
030324  3- 2+ 2+ 2o  1o 1o 1- 0+   12+ Q2   6 0.3
030325  0+ 1+ 1+ 0o  1- 1o 1o 1-    6+ Q1   3 0.1
030326  0+ 2+ 2- 1+  2- 1+ 3o 3-   14+ Q3A  8 0.4
030327  5- 3o 5- 4-  4- 4+ 3o 3+   30+     25 1.2
030328  4o 4o 4o 2+  2o 4- 4+ 6-   30o     27 1.2
030329  5o 5- 4- 3o  4o 4+ 5+ 5+   35+ D4  37 1.4
030330  5+ 4- 4o 4o  4o 5- 5o 6-   36+ D3  39 1.4
030331  3+ 2+ 3o 5-  6- 6+ 6- 4+   35+ D2  43 1.5
030401  5- 4- 2+ 2o  2+ 4- 4o 2+   25o     18 1.0
030402  2+ 4o 4+ 3+  4- 4- 4o 5-   30o     24 1.2
030403  3+ 3- 3+ 2o  3o 3o 3+ 4+   25o     17 0.9
030404  4+ 3+ 4o 4-  4o 4- 4+ 5o   32+     28 1.2
030405  4+ 4o 3o 3o  4- 5- 5+ 4-   32-     28 1.2
030406  3- 3o 2o 2-  1+ 3o 2- 2-   17o      9 0.5
030407  1+ 0+ 1- 2-  3- 2o 1- 1-   10o      5 0.2
030408  4- 3+ 4o 5-  4+ 4o 2- 2+   28o     22 1.1
030409  4o 3+ 5- 4o  4+ 3+ 2o 2+   28o     22 1.1
030410  3- 4o 4o 4+  4- 3+ 4o 3+   29+     23 1.1
030411  2+ 3+ 2o 2+  2- 3o 4o 4-   22+     14 0.8
030412  3+ 2o 2- 1+  3o 2+ 1+ 1+   16+      9 0.5
030413  3+ 3+ 2o 2o  2+ 1+ 1o 1+   17-      9 0.5
030414  2o 3+ 1o 3-  4+ 4- 3o 4o   24o     17 0.9
030415  4- 4o 4- 4o  3- 2- 2o 3o   25-     17 0.9
030416  4o 3+ 5- 5+  4- 4o 5o 4o   34o D3  33 1.3
030417  3+ 5- 4o 5o  4- 5- 4o 2-   31o     28 1.2
030418  2o 4+ 3+ 4+  4+ 3+ 3- 3+   28-     21 1.1
030419  2+ 3- 2o 1+  2o 2o 3o 3-   18o Q5A  9 0.5
030420  3+ 4- 3- 1+  3- 3o 2o 4-   22+ Q7A 14 0.8
030421  4- 4- 5- 3+  3o 3+ 4- 3+   29-     22 1.1
030422  4- 4o 3+ 4+  3- 4- 4- 4o   29+     23 1.1
030423  2- 4o 4- 4-  3+ 3o 4o 3-   26o     19 1.0
030424  3+ 2+ 4- 3+  4o 4+ 5- 5o   31-     27 1.2
030425  4o 5o 4+ 5-  4- 4- 3+ 5+   34o D2  33 1.3
030426  3+ 2+ 3+ 2+  3- 3+ 4o 3-   24o Q0A 15 0.9
030427  3- 3o 2+ 2o  2+ 3+ 4- 3o   22+ Q6A 13 0.8
030428  3o 4+ 4- 4-  2o 1+ 1+ 2-   21o Q8A 14 0.8
030429  2- 2+ 2- 1-  4o 5o 6o 5-   26o     27 1.2
030430  5+ 5+ 4- 4+  3+ 5o 5o 6o   38o D1  45 1.5
030501  7- 5+ 5- 4+  5- 4o 4- 3o   36+ D3  43 1.5
030502  3o 5o 3- 3-  3o 2o 1+ 2+   22o Q0A 15 0.9
030503  2o 3o 2o 3o  2+ 2o 1+ 2+   18o Q5A  9 0.5
030504  2o 1+ 1o 2o  1+ 2- 1o 1+   12- Q1   5 0.2
030505  1+ 2+ 2- 2-  2+ 4+ 4o 4-   21+ Q8A 14 0.8
030506  3+ 2+ 3- 3+  5+ 5- 5- 4+   31-     28 1.2
030507  5o 5o 6- 5-  4+ 4o 4o 3+   36o D5  38 1.4
030508  4+ 5- 4o 4+  5- 5o 6- 4o   37- D4  39 1.4
030509  4o 4+ 5o 5-  5+ 4- 2o 3+   32+     31 1.3
030510  7- 6+ 5+ 3+  1+ 3+ 4- 3-   33-     42 1.5
030511  5- 2+ 6- 5-  5o 4- 3- 3o   32-     31 1.3
030512  3+ 4- 3+ 3o  3+ 3+ 4+ 3o   27+     20 1.0
030513  4o 3- 3+ 5-  4- 4- 4o 4o   30o     24 1.2
030514  4+ 4+ 4o 3-  4- 5o 5- 3+   32o     29 1.3
030515  3+ 4- 4- 3o  4+ 4+ 3+ 3+   29o     22 1.1
030516  3+ 2- 2- 1o  2- 2- 2+ 3o   16+ Q4A  9 0.5
030517  3- 2+ 2+ 1+  2- 1o 1+ 1-   13+ Q2A  7 0.3
030518  1o 1+ 1o 0+  1o 3- 4- 3o   14o Q3A  8 0.5
030519  3o 2+ 2o 1+  2- 2+ 3- 3+   19- Q7A 10 0.6
030520  3o 2- 2+ 3-  3o 1+ 2- 3-   18+ Q6A 10 0.6
030521  3o 3+ 2- 1+  3- 5- 5+ 6o   28o     29 1.3
030522  5+ 4+ 4- 2+  4o 4o 4o 2+   30o     26 1.2
030523  2+ 4o 3+ 4-  2+ 3+ 2+ 3-   24o Q9A 16 0.9
030524  3- 4- 4o 3-  3+ 4- 4+ 4-   28o     21 1.1
030525  4+ 4- 3+ 2+  2- 3o 3- 3+   24+     16 0.9
030526  4+ 3- 4- 2+  2+ 2+ 3- 4o   24+     16 0.9
030527  4o 4- 3- 3+  4o 3o 6- 5o   31+     30 1.3
030528  6- 4o 5- 4+  4o 4o 4o 4o   35-     34 1.3
030529  4o 4- 4- 3o  7o 8- 8+ 8+   46- D1 109 1.9
030530  7+ 5+ 4o 3o  4- 6o 5o 6-   40o D2  59 1.7
030531  5+ 5+ 2+ 1o  3- 2+ 2- 1+   22o     20 1.0
030601  2o 4- 3+ 3-  4- 3+ 5- 5-   28o     22 1.1
030602  4o 5o 5+ 5+  4o 4o 3- 5o   35+ D5  38 1.4
030603  5- 3o 3o 4o  4o 4- 4+ 5+   32o     29 1.3
030604  3+ 3- 3- 4o  4+ 4+ 4+ 3o   29-     22 1.1
030605  2+ 2+ 2+ 2o  3- 3o 3- 2+   20- Q3A 10 0.6
030606  2o 2o 3- 3-  3- 3+ 3+ 3o   22- Q7A 13 0.7
030607  4- 4- 3+ 4-  5- 4o 3+ 4+   31-     25 1.2
030608  3+ 4+ 4- 4-  4- 5+ 5+ 6-   35o     37 1.4
030609  3o 3+ 3+ 4o  3o 4- 4+ 6o   31-     28 1.2
030610  4- 2+ 6- 4o  3o 3+ 3+ 3o   28+     24 1.2
030611  2+ 3o 3+ 3-  3- 3- 3o 2o   22- Q6A 12 0.7
030612  1+ 1+ 2+ 1+  2+ 2+ 2- 2o   15- Q1A  7 0.3
030613  2+ 1o 1- 1-  1+ 1+ 3+ 4-   14+ Q2A  9 0.5
030614  2+ 4- 4- 4+  5- 5o 4+ 4-   32-     28 1.2
030615  4- 5- 3+ 3-  3+ 3- 3o 3-   26o     18 1.0
030616  3+ 5- 2+ 5o  4o 4- 6o 6o   35o D4  40 1.5
030617  5+ 6o 5+ 5o  5o 5o 4- 4+   40- D2  49 1.6
030618  5o 6- 7- 7-  4o 5o 5- 4o   42- D1  60 1.7
030619  4o 3+ 3- 3-  2+ 3- 3+ 2-   23- Q8A 14 0.8
030620  1+ 2+ 3o 2+  3- 3o 3- 3-   20o Q4A 11 0.6
030621  5- 4- 4o 2o  3- 4o 3- 4o   28-     22 1.1
030622  3- 2o 3o 2o  2- 3o 4- 3o   21o Q5A 12 0.7
030623  4o 4o 3+ 4-  2+ 3- 3- 3+   26o     18 1.0
030624  4o 4o 4+ 4+  4+ 2+ 2o 3o   28+     23 1.1
030625  2o 2+ 4- 3-  3- 3+ 4- 4o   24+ Q9A 16 0.9
030626  3+ 3o 3o 3+  4o 3o 2+ 3o   25o Q0A 16 0.9
030627  4o 3+ 5- 4o  5o 5- 4o 4-   33+     31 1.3
030628  3o 5- 3+ 6+  6- 5- 4o 5-   36+ D3  42 1.5
030629  4- 3+ 4o 5-  3+ 4- 4- 4o   30+     24 1.2
030630  3+ 4o 4+ 3o  2o 3- 3- 3-   25-     17 0.9
030701  2o 2+ 2o 2-  2+ 2+ 2- 2o   16+      8 0.4
030702  1+ 2o 3- 3-  3- 3o 4o 2+   21-     12 0.7
030703  3- 3- 1+ 2o  3+ 4- 5o 4o   25-     19 1.0
030704  4- 4- 3+ 4+  4o 4- 3o 3o   29-     22 1.1
030705  4o 3+ 4- 2+  4- 3+ 3o 3-   26o     18 1.0
030706  2o 2o 1+ 2o  3+ 3o 2+ 2o   18o      9 0.5
030707  3- 2+ 4- 2o  3+ 2+ 2- 1o   19o     11 0.6
030708  0+ 0+ 0+ 1-  2- 1o 1o 0o    5+      3 0.1
030709  0+ 2- 1- 1-  1o 0+ 2- 1+    8-      4 0.1
030710  1+ 1+ 2o 2o  3- 1o 2- 3-   15-      7 0.4
030711  3- 4+ 6o 5o  5+ 5+ 6- 6-   40o     52 1.6
030712  6o 7- 5+ 3+  4o 3o 4- 3+   35+     43 1.5
030713  3o 3- 3+ 2+  2+ 3+ 2+ 3-   22o     13 0.7
030714  2o 2+ 3- 1+  3o 3+ 3o 4o   22-     14 0.8
030715  5o 5- 3- 5-  2+ 2- 4+ 5-   30o     28 1.2
030716  4+ 4+ 5+ 6o  6o 4- 4o 5+   39o D2  48 1.6
030717  5- 3o 2o 3-  3+ 3- 4- 3+   25+     18 1.0
030718  3o 4- 2- 1+  2o 3- 3o 5-   22o     15 0.9
030719  4+ 2+ 3- 4o  4o 4+ 4+ 6-   32-     30 1.3
030720  4+ 3o 3o 3-  3o 3- 3o 4-   25+     17 0.9
030721  4- 2+ 2- 1o  1+ 1- 1+ 1-   13- Q4A  7 0.4
030722  2o 1o 2o 2+  1+ 2o 2o 0+   13o Q3   6 0.3
030723  2- 2o 2- 2-  2o 3+ 2+ 3o   18- Q9A  9 0.5
030724  2+ 1+ 0+ 0+  1+ 2- 2o 4-   13o Q6A  7 0.4
030725  1+ 1+ 4- 2+  2+ 1o 1o 1+   14+ Q8A  8 0.4
030726  2+ 2+ 2+ 3+  4+ 5o 6o 5+   31o     33 1.3
030727  5o 4o 4+ 4-  3+ 3- 3- 2-   27+     22 1.1
030728  2o 2- 2o 3o  5+ 5- 3+ 3+   25+     21 1.1
030729  4- 5- 3+ 3+  5o 5o 5+ 5+   36- D4  38 1.4
030730  3+ 4o 4o 4+  4o 4o 4+ 4o   32o     27 1.2
030731  4o 4o 4o 6-  5- 4o 4o 5-   35o D5  35 1.4
030801  5+ 5o 4+ 4+  5+ 3o 3+ 5+   36o D4  39 1.4
030802  4o 3+ 3+ 3-  3- 4- 4+ 4o   28o     21 1.1
030803  3o 3+ 3- 3o  2- 2+ 3o 3+   22+ Q0A 14 0.8
030804  1+ 2- 3- 2o  1- 2+ 3+ 3+   17+ Q5A 10 0.5
030805  3o 1o 1o 1o  1o 1o 2- 3o   13- Q2A  7 0.4
030806  6- 5+ 6- 4-  4- 2o 2o 2+   30+     32 1.3
030807  1o 2- 2- 2o  4o 5o 7- 5o   27o     32 1.3
030808  5o 5+ 5- 4+  3o 4o 4+ 3+   34o     33 1.3
030809  2+ 2+ 3+ 3-  3- 2+ 3o 4o   23-     14 0.8
030810  4o 2- 2o 2o  2o 2- 2+ 2-   17+ Q6A  9 0.5
030811  2- 2o 2- 2-  2+ 2+ 3o 3+   18o Q7A 10 0.5
030812  4- 4o 5- 4o  4+ 4o 3+ 3o   31o     26 1.2
030813  3o 4+ 3- 2-  3- 2o 3- 4-   23-     15 0.8
030814  3o 3+ 3+ 2o  2+ 3- 3+ 3o   23o     14 0.8
030815  2+ 2o 2+ 2o  2+ 3+ 3- 3+   20+ Q9A 11 0.6
030816  3- 2+ 2- 2-  3- 3- 2- 1o   16+ Q3A  8 0.5
030817  1- 0+ 0+ 0+  5- 4o 4+ 5+   20o     20 1.0
030818  6- 6+ 7o 7-  7o 7+ 6+ 6o   52+ D1 108 1.9
030819  6- 4- 3- 2+  2o 3+ 3- 2o   24+     19 1.0
030820  1o 3o 3o 2-  3- 3+ 3o 5o   23-     17 0.9
030821  4+ 5- 6o 4+  5+ 6- 6o 6o   42+ D2  58 1.7
030822  5+ 5o 5- 5-  6- 5o 5- 4+   39+ D3  46 1.5
030823  4o 5+ 6- 5-  5- 4o 3+ 3+   35o D5  36 1.4
030824  3o 3o 5- 3+  3+ 2+ 4+ 3-   27-     20 1.0
030825  4o 5- 4+ 3o  3o 3+ 2o 2+   27-     20 1.0
030826  4- 1+ 1- 2+  2o 3- 3- 3o   18+ Q8A 11 0.6
030827  2o 2o 2o 2o  2o 2+ 3- 3-   18- Q4A  8 0.5
030828  3+ 3+ 3+ 4+  3- 3+ 3o 3o   26+     18 1.0
030829  1o 1+ 1+ 3o  3o 4- 5o 3-   21o     16 0.9
030830  4o 4+ 2+ 3-  2+ 2+ 2o 1+   21+     14 0.8
030831  1+ 2o 2- 2-  2o 2- 2o 1o   13+ Q1   6 0.3
030901  2o 4- 3+ 1+  1+ 3- 4o 2+   21-     13 0.8
030902  3+ 2- 2- 2+  4o 2+ 2- 3o   20o     12 0.7
030903  3o 3o 3- 3+  3- 3- 3+ 3+   24o     15 0.8
030904  3+ 3+ 4- 3o  4o 3o 4o 4+   29-     22 1.1
030905  4o 4- 3+ 3o  3o 3+ 2o 1+   24-     16 0.9
030906  3- 2o 2o 2+  2o 2o 2+ 2+   18- Q9A  8 0.5
030907  2+ 2o 1- 0o  0+ 1+ 1o 0+    8o Q4   4 0.1
030908  1- 0+ 0+ 1-  2o 1+ 2- 3o   10o Q7K  5 0.2
030909  2o 2o 2+ 4+  4+ 3+ 4+ 5-   27+     22 1.1
030910  5o 2o 2+ 5-  3o 3o 4- 3o   27-     21 1.1
030911  4o 4o 1+ 2+  2o 3- 3o 3-   22o     14 0.8
030912  2+ 3+ 3o 2o  2o 2- 2o 1+   18-      9 0.5
030913  3+ 3o 2+ 2-  0+ 0+ 1o 2+   14+ Q0A  8 0.4
030914  1+ 1- 1o 0+  1+ 1+ 1+ 2-    9o Q2   4 0.2
030915  1+ 0+ 0o 0o  0+ 1- 2o 3o    8- Q6K  4 0.1
030916  5- 4o 4+ 4o  6- 4+ 4+ 3o   34+ D5  34 1.3
030917  5+ 5+ 5o 6+  7o 5+ 5o 6-   45o D1  70 1.7
030918  5o 6- 4+ 6o  5- 5o 5- 5o   40+ D2  50 1.6
030919  5- 4- 5+ 5+  5o 4+ 5- 3+   36+ D4  39 1.4
030920  4o 5- 5- 4-  4o 5- 3- 3-   31o     27 1.2
030921  4o 3- 3o 3+  4o 3+ 3+ 2+   26o     18 1.0
030922  3o 3+ 3o 4-  3+ 3o 4o 1o   24+     17 0.9
030923  2+ 4o 2+ 2+  3o 3+ 3o 3o   23+     15 0.8
030924  6- 5+ 5o 4-  4o 4o 5- 5-   37o D3  41 1.5
030925  4+ 4o 4o 4+  4o 4o 4+ 4-   33-     28 1.2
030926  3o 3- 4- 3+  2+ 3o 3o 3o   24o     15 0.9
030927  3+ 1o 1- 1-  0+ 0+ 1- 2+    9+ Q8K  6 0.2
030928  1- 0+ 1+ 1o  1+ 2- 1+ 0+    8o Q1   4 0.1
030929  2- 2o 0+ 1+  1- 0+ 1- 2-    9- Q3   4 0.1
030930  0+ 1- 2- 1o  1+ 2- 1- 2o    9+ Q5   4 0.2
031001  3o 2o 1+ 1o  1o 1o 3o 4o   16+     10 0.6
031002  3- 2+ 1+ 1-  1+ 2- 2+ 3-   15o      8 0.4
031003  3+ 5- 3o 2-  3o 4- 3o 2o   24+     17 0.9
031004  1+ 2- 3o 1+  2+ 0+ 0o 0o   10o      5 0.2
031005  0o 1- 0+ 0o  0+ 2- 3- 3+    9o      5 0.2
031006  2+ 1o 1o 1+  2o 2o 3+ 3+   16+      9 0.5
031007  4+ 2o 3- 3+  3- 3+ 3- 2+   23+     15 0.8
031008  2- 1+ 2o 2-  2- 1- 2o 3-   14-      6 0.3
031009  4o 2+ 1o 1+  1+ 1o 1- 0+   12o      7 0.4
031010  0o 0o 1- 0+  1- 1- 1- 2-    5-      2 0.0
031011  1o 0o 1- 0+  0+ 0o 0+ 1-    3+      2 0.0
031012  0+ 0+ 0+ 1o  1o 1o 1+ 2-    7o      4 0.1
031013  3+ 3o 2- 1+  3- 3o 4- 5-   23+     16 0.9
031014  3+ 4o 6- 5o  4+ 4+ 7+ 7+   41+     66 1.7
031015  3+ 4+ 6o 6-  4o 5- 5- 5o   38-     44 1.5
031016  5o 3+ 3+ 5-  4o 4+ 3+ 4+   32+     29 1.3
031017  5- 5+ 6- 4+  4- 2+ 3- 4-   32+     32 1.3
031018  4o 5- 4+ 3+  4o 3+ 3o 4o   31-     25 1.2
031019  4- 4+ 4+ 3+  5- 5- 5+ 5+   36-     37 1.4
031020  4- 3o 5o 4+  4o 4+ 5o 6-   35o     36 1.4
031021  5- 4o 5- 5-  5+ 5+ 5+ 6o   40o D5  49 1.6
031022  5- 5+ 5o 3+  4+ 5o 4- 2-   33o     34 1.3
031023  3- 1+ 2+ 2-  1o 1o 1- 0+   11o Q4   6 0.3
031024  0+ 1+ 2o 3-  5- 7- 5o 6o   29-     38 1.4
031025  4o 3- 3- 2+  4+ 4- 1+ 3-   24-     16 0.9
031026  2+ 2o 2- 2o  1o 1o 3+ 4-   17o     10 0.5
031027  4- 3+ 3+ 2o  2o 2+ 1+ 1o   19o     11 0.6
031028  3o 5- 4- 5-  3- 4o 3+ 4o   30o     25 1.2
031029  5- 4o 9o 8o  8- 8- 9- 9-   58+ D1 204 2.1
031030  9- 7+ 5+ 5-  5o 7o 9o 9o   56o D2 191 2.1
031031  8+ 8- 7+ 7-  7+ 5- 4o 4+   50+ D3 116 1.9
031101  5o 5- 4o 3-  3o 3+ 3+ 4o   30o     26 1.2
031102  3+ 4- 3+ 3o  3- 3+ 4+ 3-   26+     18 1.0
031103  3+ 3o 3- 3-  2o 2+ 3- 3+   22o Q0A 13 0.7
031104  3o 3o 6+ 7o  3- 2o 3+ 3-   30o     38 1.4
031105  2- 0o 1+ 1o  1- 1+ 2+ 3+   12- Q4K  6 0.3
031106  3- 2- 1o 1-  2- 2+ 6- 4+   20o     17 0.9
031107  3+ 3- 2- 2+  1o 2- 1+ 1+   15+ Q7A  8 0.4
031108  1+ 1o 1- 2-  3- 3+ 2+ 2o   15o Q5A  8 0.4
031109  3- 3o 4- 4-  6- 4o 5o 3+   31o     29 1.3
031110  3+ 4o 4- 4-  4o 4- 5- 5-   32-     27 1.2
031111  6- 5+ 6o 6-  5+ 6- 5+ 5-   44- D2  61 1.7
031112  4+ 4- 4- 4o  4- 5o 5o 3o   32+     30 1.3
031113  4- 4o 5o 5+  6o 5o 6o 5+   40+ D3  52 1.6
031114  5+ 5o 5- 5-  5- 3+ 5- 4-   36o     38 1.4
031115  3o 4o 6o 5-  5o 5+ 4+ 4o   36+ D5  40 1.5
031116  4o 5- 5o 4o  5o 5+ 4+ 5o   37+ D4  41 1.5
031117  5- 5o 4+ 5-  5- 5+ 4+ 4o   37o     39 1.4
031118  5o 4- 3+ 4o  4o 4+ 3+ 3o   31-     26 1.2
031119  2+ 2+ 3o 2+  3o 3o 3o 1+   20+ Q8A 12 0.7
031120  1o 4- 6+ 6+  8- 9- 9- 8o   50+ D1 150 2.0
031121  7- 6o 6o 4-  2o 3o 3- 3-   33-     42 1.5
031122  4+ 3o 2+ 3-  3o 5- 6o 5-   31-     30 1.3
031123  4- 5o 4- 3-  3+ 2+ 4o 4-   28+     22 1.1
031124  3- 2o 2+ 2+  4o 3o 2+ 3o   22-     13 0.7
031125  3+ 3+ 3o 3-  3o 3+ 2+ 2+   23+     14 0.8
031126  2+ 2o 2- 1+  3- 2+ 2o 3-   17o Q6A  8 0.5
031127  2o 2+ 1+ 2-  1o 1- 2- 1+   12o Q2   6 0.3
031128  2- 2o 1o 2o  2+ 2- 0+ 0+   11+ Q1   5 0.2
031129  2+ 2o 2- 2-  1+ 1+ 1- 2o   13o Q3   6 0.3
031130  2o 3o 1o 1o  2+ 4- 4- 3o   20- Q9A 12 0.7
031201  3- 3+ 2+ 2+  1+ 2- 1+ 3o   18o     10 0.6
031202  3- 2+ 3- 2o  1+ 0+ 0+ 1o   13- Q9A  7 0.3
031203  1- 1- 1o 1-  1- 2- 0+ 1o    7- Q2   4 0.1
031204  1+ 0+ 1- 1-  1o 1+ 2- 4-   11- Q7K  6 0.3
031205  3o 5+ 6- 4+  5o 5- 4- 4+   36o D3  39 1.4
031206  5- 4o 4- 4-  3o 4o 3+ 3o   29+     23 1.1
031207  3o 2o 2+ 1+  3o 3+ 4- 4-   22+     14 0.8
031208  3- 5- 4o 4+  5- 5- 5+ 5-   35o D4  35 1.4
031209  3+ 4o 4+ 4-  4+ 4o 4o 5o   33- D5  29 1.3
031210  5+ 4- 4o 5-  4+ 5+ 5o 5o   37+ D1  41 1.5
